age,gender,category,content,answer_category,answer_content,points
5歳,女の子,日常系,赤ちゃんはどうして毎日うんちやおしっこをするの,こども向け,赤ちゃんは自分でオムツを取り替えられませんので娘が言った質問です。皆んな誰でもトイレでできるようになるんだよと教えました。赤ちゃんはそのための訓練をしてるんだよと教えました。,赤ちゃんは自分でトイレに行けないことに疑問を持ったのだと思います。皆んな赤ちゃんの頃はオムツを取り替えてもらってたんだよと教えました。
5歳,男の子,自然系,鯉は何で口をパクパクしているのか,こども向け,息が苦しいから呼吸する為にパクパクしているんだよ。,酸素が低いからとか詳しくだと子供はまだ理解できない為に単純に分かりやすくする為。
5歳,男の子,自然系,どうして空は青いの？,こども向け,太陽の光にはたくさんの色が入っていて、その中の青い光が空いっぱいにちらばるからだよ。,あまり難しく言うと理解してもらえないので光といって分かりやすくしました。
5歳,男の子,科学系,どうしてお腹がへるの？,こども向け,それは食べたものが、胃の中からその先の腸におくられて、胃の中がからっぽになるからだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,どうしてぞうの耳は大きいの？,こども向け,それは体の温度、つまり体温を調節するためだよ。,だらだら長く説明をするとわかってもらえないので短くまとめて言うことがポイントです。
5歳,男の子,日常系,死んだらどうなるの？,こども向け,いい子にしてたら天国にいって、幸せになれるよ,まだ5歳なので、あんまり怖い思いをさせたくなかったので、マイナスイメージではなく、いいことをしてたらいいことがあるという意味合いでこういう回答をしました。
5歳,男の子,科学系,サケはどうして生まれた川に戻るの？,こども向け,サケはにおいを覚えていて自分のうまれた川の近くまで来ると、おぼえていた川のにおいをたよりに川を選んでのぼってくるらしいのです。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,魚は全部で何種類いるの？,こども向け,魚は全部で約2万種類いるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,どうして魚にはうろこがあるの？,こども向け,敵から体を守るという大事な役目があるからだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,金魚のオスとメスはどうやってみわけるの？,こども向け,メスは卵を生むからお腹を見てみるといいよ。大きいとメスだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,どうしてタコはすみをはくの？,こども向け,敵の鼻をくらますためにはくんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,どうしてかには大きなハサミをもっているの？,こども向け,戦ったり獲物を殺したりしやすいようにするためだよ。,短くまとめて言うことがポイントです。
5歳,女の子,日常系,洗濯機がなかった時はどうやって洗濯してたの？,こども向け,昔話の桃太郎のおばあさんのように、川の水で洗濯板などを使って洗濯をしていたんだよ。,子供がイメージしやすいように昔話のおばあさんをイメージさせました。
5歳,男の子,哲学系,どうして勉強するの？,こども向け,いろんなことを勉強して、たくさんいろんなことを知って大きくなった時、役に立つようにするんだよ。,勉強＝マイナスなイメージにならないよう明るい雰囲気を出して伝えました。
